conflict_id,sentence_id,text,char_start,char_end,candidate_entity_keys,candidate_types,candidate_sources,reason,suggested_resolution
hongloumeng_ncf0017000,hongloumeng_s039423,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017001,hongloumeng_s039425,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017002,hongloumeng_s039425,寶玉,10,12,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017003,hongloumeng_s039436,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017004,hongloumeng_s039460,紫鵑,4,6,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017005,hongloumeng_s039469,林姑娘,7,10,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017006,hongloumeng_s039497,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017007,hongloumeng_s039510,林姑娘,5,8,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017008,hongloumeng_s039513,林姑娘,21,24,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017009,hongloumeng_s039519,老太太,7,10,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017010,hongloumeng_s039519,紫鵑,17,19,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017011,hongloumeng_s039524,林姑娘,0,3,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017012,hongloumeng_s039526,林姑娘,4,7,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017013,hongloumeng_s039528,紫鵑,2,4,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017014,hongloumeng_s039530,紫鵑,1,3,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017015,hongloumeng_s039530,老太太,26,29,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017016,hongloumeng_s039547,老太太,5,8,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017017,hongloumeng_s039557,老太太,4,7,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017018,hongloumeng_s039571,寶姑娘,35,38,|person_xue_baochai,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0017019,hongloumeng_s039594,紫鵑,3,5,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017020,hongloumeng_s039636,寶姑娘,1,4,|person_xue_baochai,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0017021,hongloumeng_s039638,林姑娘,1,4,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017022,hongloumeng_s039640,寶姑娘,8,11,|person_xue_baochai,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0017023,hongloumeng_s039640,林姑娘,17,20,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017024,hongloumeng_s039642,林姑娘,6,9,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017025,hongloumeng_s039645,寶姑娘,1,4,|person_xue_baochai,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0017026,hongloumeng_s039645,老太太,22,25,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017027,hongloumeng_s039658,老太太,8,11,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017028,hongloumeng_s039672,寶玉,11,13,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017029,hongloumeng_s039689,寶玉,5,7,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017030,hongloumeng_s039701,寶玉,3,5,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017031,hongloumeng_s039707,寶玉,0,2,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017032,hongloumeng_s039714,林姑娘,1,4,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017033,hongloumeng_s039727,老太太,0,3,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017034,hongloumeng_s039737,寶玉,0,2,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017035,hongloumeng_s039742,老太太,0,3,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017036,hongloumeng_s039796,寶姑娘,14,17,|person_xue_baochai,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0017037,hongloumeng_s039796,林姑娘,23,26,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017038,hongloumeng_s039797,老太太,0,3,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017039,hongloumeng_s039799,老太太,15,18,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017040,hongloumeng_s039809,紫鵑,9,11,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017041,hongloumeng_s039817,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017042,hongloumeng_s039823,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017043,hongloumeng_s039830,寶玉,1,3,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017044,hongloumeng_s039830,寶玉,4,6,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017045,hongloumeng_s039832,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017046,hongloumeng_s039836,紫鵑,0,2,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017047,hongloumeng_s039852,老太太,26,29,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017048,hongloumeng_s039863,老太太,6,9,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017049,hongloumeng_s039873,林姑娘,1,4,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017050,hongloumeng_s039873,老太太,5,8,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017051,hongloumeng_s039882,老太太,12,15,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017052,hongloumeng_s039893,老太太,10,13,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017053,hongloumeng_s039929,寶玉,2,4,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017054,hongloumeng_s039929,紫鵑,7,9,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017055,hongloumeng_s039952,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017056,hongloumeng_s039954,老太太,5,8,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017057,hongloumeng_s039956,老太太,0,3,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017058,hongloumeng_s039969,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017059,hongloumeng_s039971,老太太,3,6,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017060,hongloumeng_s039973,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017061,hongloumeng_s039973,老太太,28,31,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017062,hongloumeng_s039981,老太太,8,11,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017063,hongloumeng_s039983,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017064,hongloumeng_s040020,寶玉,5,7,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017065,hongloumeng_s040023,寶玉,3,5,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017066,hongloumeng_s040170,老太太,2,5,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017067,hongloumeng_s040200,老太太,23,26,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017068,hongloumeng_s040359,香菱,3,5,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017069,hongloumeng_s040366,林姑娘,4,7,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017070,hongloumeng_s040438,香菱,4,6,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017071,hongloumeng_s040444,香菱,0,2,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017072,hongloumeng_s040446,香菱,20,22,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017073,hongloumeng_s040462,老太太,21,24,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017074,hongloumeng_s040482,老太太,0,3,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017075,hongloumeng_s040486,老太太,2,5,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017076,hongloumeng_s040527,老太太,11,14,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017077,hongloumeng_s040533,寶玉,0,2,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017078,hongloumeng_s040572,寶玉,3,5,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017079,hongloumeng_s040830,寶玉,4,6,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017080,hongloumeng_s040845,老太太,19,22,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017081,hongloumeng_s040886,老太太,5,8,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017082,hongloumeng_s040929,老太太,9,12,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017083,hongloumeng_s041167,寶玉,2,4,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017084,hongloumeng_s041242,老太太,16,19,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017085,hongloumeng_s041263,老太太,2,5,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017086,hongloumeng_s041325,香菱,2,4,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017087,hongloumeng_s041327,香菱,7,9,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017088,hongloumeng_s041329,香菱,5,7,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017089,hongloumeng_s041333,香菱,3,5,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017090,hongloumeng_s041333,香菱,21,23,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017091,hongloumeng_s041340,香菱,7,9,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017092,hongloumeng_s041341,香菱,2,4,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017093,hongloumeng_s041344,香菱,13,15,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017094,hongloumeng_s041354,香菱,3,5,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017095,hongloumeng_s041361,香菱,3,5,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017096,hongloumeng_s041361,香菱,16,18,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017097,hongloumeng_s041368,香菱,7,9,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017098,hongloumeng_s041374,香菱,6,8,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017099,hongloumeng_s041376,香菱,2,4,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017100,hongloumeng_s041456,香菱,19,21,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017101,hongloumeng_s041470,香菱,40,42,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017102,hongloumeng_s041482,寶姑娘,3,6,|person_xue_baochai,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_xue_baochai
hongloumeng_ncf0017103,hongloumeng_s041516,香菱,6,8,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017104,hongloumeng_s041525,香菱,7,9,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017105,hongloumeng_s041529,香菱,4,6,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017106,hongloumeng_s041539,香菱,10,12,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017107,hongloumeng_s041544,香菱,17,19,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017108,hongloumeng_s041546,香菱,1,3,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017109,hongloumeng_s041548,香菱,3,5,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017110,hongloumeng_s041548,香菱,21,23,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017111,hongloumeng_s041550,香菱,19,21,|person_xiangling,OBJECT|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0017112,hongloumeng_s041844,老太太,10,13,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017113,hongloumeng_s041852,老太太,3,6,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017114,hongloumeng_s041891,紫鵑,2,4,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017115,hongloumeng_s041892,紫鵑,2,4,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017116,hongloumeng_s041907,林姑娘,4,7,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017117,hongloumeng_s041913,紫鵑,1,3,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017118,hongloumeng_s041917,林姑娘,2,5,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017119,hongloumeng_s041919,林姑娘,0,3,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017120,hongloumeng_s041926,紫鵑,3,5,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017121,hongloumeng_s041928,林姑娘,2,5,|person_lin_daiyu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0017122,hongloumeng_s041945,紫鵑,9,11,|person_zijuan,COLOR|PERSON,alias|rule,overlapping_candidates,person_zijuan
hongloumeng_ncf0017123,hongloumeng_s042103,寶玉,1,3,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0017124,hongloumeng_s042110,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017125,hongloumeng_s042128,老太太,15,18,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017126,hongloumeng_s042165,老太太,7,10,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017127,hongloumeng_s042172,老太太,3,6,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017128,hongloumeng_s042173,老太太,12,15,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017129,hongloumeng_s042179,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017130,hongloumeng_s042193,老太太,3,6,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017131,hongloumeng_s042259,老太太,2,5,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017132,hongloumeng_s042260,老太太,8,11,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017133,hongloumeng_s042263,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017134,hongloumeng_s042269,老太太,14,17,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017135,hongloumeng_s042270,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017136,hongloumeng_s042271,老太太,2,5,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017137,hongloumeng_s042418,老太太,4,7,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017138,hongloumeng_s042438,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017139,hongloumeng_s042448,老太太,11,14,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017140,hongloumeng_s042449,老太太,3,6,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017141,hongloumeng_s042453,老太太,5,8,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017142,hongloumeng_s042479,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017143,hongloumeng_s042519,老太太,9,12,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017144,hongloumeng_s042570,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017145,hongloumeng_s042580,老太太,19,22,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017146,hongloumeng_s042593,老太太,2,5,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017147,hongloumeng_s042601,老太太,8,11,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017148,hongloumeng_s042604,老太太,2,5,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017149,hongloumeng_s042622,老太太,18,21,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017150,hongloumeng_s042627,老太太,0,3,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017151,hongloumeng_s042658,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017152,hongloumeng_s042670,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017153,hongloumeng_s042698,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017154,hongloumeng_s042699,老太太,23,26,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017155,hongloumeng_s042700,老太太,8,11,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017156,hongloumeng_s042711,老太太,0,3,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017157,hongloumeng_s042717,老太太,8,11,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017158,hongloumeng_s042728,老太太,2,5,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017159,hongloumeng_s042729,老太太,7,10,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017160,hongloumeng_s042729,老太太,35,38,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017161,hongloumeng_s042733,老太太,2,5,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017162,hongloumeng_s042856,老太太,7,10,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017163,hongloumeng_s042864,老太太,2,5,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017164,hongloumeng_s042890,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017165,hongloumeng_s042914,老太太,7,10,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017166,hongloumeng_s042918,老太太,13,16,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017167,hongloumeng_s042921,老太太,0,3,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017168,hongloumeng_s042922,老太太,12,15,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017169,hongloumeng_s042928,老太太,1,4,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017170,hongloumeng_s042928,老太太,23,26,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017171,hongloumeng_s042928,老太太,29,32,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017172,hongloumeng_s042931,老太太,7,10,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017173,hongloumeng_s042954,老太太,3,6,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
hongloumeng_ncf0017174,hongloumeng_s042983,老太太,25,28,|person_jia_mu,PERSON|TITLE_ROLE,alias|rule,overlapping_candidates,person_jia_mu
